"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","cnSampleID","cnSampleCode","analysisDate","sampleType","d15N","d13C","cnIsotopeQF","isotopeAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"44eac1e7-338d-4083-a8ef-7812cd750932","MLBS_005.basePlot.cfc","D07","MLBS","MLBS_005","distributed","2018-06-27T15:00Z","gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6OWpJf9ilKGI=","gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb67WbC/rM2ckM=","A00000043625","2018-11-02","vegetation",-0.7,-27.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2393e544-0de0-485e-a00a-c061bf5cdb16","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","2018-06-27T16:30Z","gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aCjtRIg6gfYM=","gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/abZlig4RxLbM=","A00000043690","2018-10-30","vegetation",-0.9,-29.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"db37fd2b-8b79-41ad-9db2-b5463d34fe38","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","2018-06-27T17:00Z","gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqvdz2e0WFhIM=","gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZq7wyc1Iqggkw=","A00000043656","2018-10-30","vegetation",-1.5,-29.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"9c890e30-2e4e-4bec-a255-76db7af29e73","MLBS_001.basePlot.cfc","D07","MLBS","MLBS_001","distributed","2018-06-27T17:20Z","gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUEEVvcHvNfWE=","gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUmpXyRGo8gRA=","A00000043622","2018-10-30","vegetation",0.4,-27.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Delta V with Thermo Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"16ed3d17-c000-456e-a324-c9307877ee50","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","2017-05-30T14:09Z","vOIarzMvGliNNzm9ifDC1aa/yi8YJUn22hOgQoMdsIk=","vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2W3WBPMi4EjE=",NA,"2018-01-19","vegetation",-2,-30.7,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"409a7eda-47be-419e-868e-6b4d10167888","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","2017-05-30T14:50Z","vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBcSkcfkz/KNo=","vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBf4zIqv/9Zqg=",NA,"2018-01-19","vegetation",-2.5,-28.1,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d061606b-82e7-45d5-8051-18782afb7d17","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","2017-05-30T15:11Z","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjjXk5R9g6+b8=","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjS1rMDIyqW6c=",NA,"2018-01-19","vegetation",-2.3,-28.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1c128046-1617-4d42-8106-cba9007cdf82","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","2017-05-30T15:21Z","vOIarzMvGlhNFVsyuB6syMmejHjFUMaH0eH3rw1ev1E=","vOIarzMvGlhNFVsyuB6syMmejHjFUMaHsJoAyecBB80=",NA,"2018-01-19","vegetation",-2.8,-29.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"56b07d3c-ca63-45bf-8f96-40bad4a50008","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","2017-05-30T15:22Z","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbS5oDivfcQjc=","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbU5IgOaS94Qw=",NA,"2018-01-19","vegetation",-3.5,-29,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5767e10e-dc1b-4028-ad29-9cbe6440f86c","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","2017-05-30T15:25Z","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroPinklfZEkVk=","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroBVUOnqETHKk=",NA,"2018-01-19","vegetation",-3.4,-30.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2857bc89-c857-4384-a46c-206662e68f1b","ORNL_021.basePlot.cfc","D07","ORNL","ORNL_021","distributed","2017-05-31T13:57Z","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWV+H3sBwbMoY=","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWW7uEdRNz0SM=",NA,"2018-01-19","vegetation",-2.1,-30,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2dcdeefe-43cc-4069-8c6f-6383c156edbe","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","2017-05-31T14:07Z","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXLLNPE7i4ed8=","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXELp9jTBAnuc=",NA,"2018-01-19","vegetation",-3.7,-27.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d181410f-48de-46b2-a3ff-eaa129dd7d99","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","2017-05-31T17:03Z","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKv6xCwFl2r+A=","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoK1sGRAycEsYs=",NA,"2018-01-19","vegetation",-4.8,-28.7,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"9dd6529d-2163-4903-8cab-384662559b98","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","2017-05-31T18:12Z","vOIarzMvGlidirXgNn33ctWEBpp1rvzJ8l+8JdgMseI=","vOIarzMvGlidirXgNn33ctWEBpp1rvzJTTF83+4I7LM=",NA,"2018-01-19","vegetation",-4,-28.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"9b5908ba-4f13-42e9-a2ba-225ac6d433ed","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","2017-06-01T14:18Z","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaIT+4zbT/RyHoE=","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaITPJFNkZXiKuo=",NA,"2018-01-19","vegetation",-1.5,-29.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e923c3e0-29b7-486e-9e62-89ef3cd0a657","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","2017-06-01T14:21Z","vOIarzMvGlhfDoDennRS0gTndWSSz+YxoY0wM9EKVEo=","vOIarzMvGlhfDoDennRS0gTndWSSz+YxC/BffRCd1YY=",NA,"2018-01-19","vegetation",-5.1,-29.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3e768e0f-3b46-4659-b922-ac5911652b97","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","2017-06-01T14:28Z","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nZxthwufT4A=","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nVC2Aaqxe2U=",NA,"2018-01-19","vegetation",-4.7,-28.4,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"54f4230e-bac6-4449-8f01-a0eb148f122b","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","2017-06-01T14:30Z","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksWGjr/SHhGtbU=","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksW/xJ3tM6S3Ro=",NA,"2018-01-19","vegetation",-4.5,-27.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"6ad0d3c5-e14b-463c-9ba9-6c8ee95afb14","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","2017-06-01T14:34Z","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/OfeBjFoa0uQ=","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/jWrb3MeVtBs=",NA,"2018-01-19","vegetation",-4.3,-27.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a7dd0afc-b7e4-435d-8144-80eda14b4272","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","2017-06-01T14:49Z","vOIarzMvGliccYFTJ7MmljRqLGra8aMqZLRrQeqS9vg=","vOIarzMvGliccYFTJ7MmljRqLGra8aMqa78oMyfC6qI=",NA,"2018-01-18","vegetation",-4.1,-29.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"52791403-f777-43cb-a29a-9e423e185e35","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","2017-06-01T14:51Z","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfGxvTwjcJO8A=","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfWhcSpfhbof4=",NA,"2018-01-18","vegetation",-4.5,-29.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"6eeed0ac-3142-440b-95cf-a1646b1b211c","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","2017-06-01T14:53Z","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahuUESrECJrG4=","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahS3Y8dx2YirM=",NA,"2018-01-18","vegetation",-3.2,-31.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"aaa6ead8-1c9a-462b-a86f-b9e270a9f17e","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","2017-06-01T14:53Z","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahuUESrECJrG4=","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahS3Y8dx2YirM=",NA,"2018-01-18","vegetation",-3.4,-31.2,"0",NA,2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"811b5c9b-169d-4019-b505-8704539a542e","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","2017-06-01T17:15Z","vOIarzMvGlhI3KzzmOhSn1P7I0gk79Zdv/KiM2o4WXE=","vOIarzMvGlhI3KzzmOhSn1P7I0gk79ZdehKhyj7e4mA=",NA,"2018-01-19","vegetation",-1.6,-29.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7dea064b-7bc2-45b2-80e0-2c81bd7e73a4","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","2017-06-06T14:55Z","vOIarzMvGli8zNAdKFHvRKtJADwWciG9YR45iLylBIE=","vOIarzMvGli8zNAdKFHvRKtJADwWciG9wH01Nhw/9QM=",NA,"2018-01-18","vegetation",-3.6,-29.6,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"029a52ce-b6ef-4eb3-ae28-a60a8bf8f932","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","2017-06-06T14:56Z","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdxEbRy5r0v+8=","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdrgsn3UjEEcM=",NA,"2018-01-18","vegetation",-2.4,-30.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"324d3d80-d5f9-46a5-84fb-e5eaafce3d68","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","2017-06-06T14:58Z","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SV4MetFO1iIk=","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SBuPuXCuXhVY=",NA,"2018-01-18","vegetation",-1.5,-31.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d87231ad-3bb4-44ce-bb2d-5580209cb248","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","2017-06-06T15:05Z","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YjgaRl+yE8YA=","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YvB2IzDJonnQ=",NA,"2018-01-18","vegetation",-2.7,-30.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"aa1c2233-3967-4b02-8cb9-42b45f6c703d","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","2017-06-06T15:09Z","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDWrp9RyrEnok=","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDBjhHwcQV+4w=",NA,"2018-01-18","vegetation",-2,-30.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"bef83ae6-088a-4340-9dc8-59774f0151e9","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","2017-06-06T15:12Z","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCf9lHpfUtlkg=","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCRvApyhkmXTI=",NA,"2018-01-18","vegetation",-1.6,-30.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8d01912e-a07f-4230-b062-7882904b89f9","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","2017-06-06T15:41Z","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/RByppRh4nc8=","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/J80x/o2I6Bk=",NA,"2018-01-18","vegetation",-2.1,-29.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"756da880-3e8a-4643-a852-781e41a99edd","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","2017-06-06T15:42Z","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxYSqtpOQgn5E=","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxKqUZv8T4cOI=",NA,"2018-01-18","vegetation",-2.7,-29.5,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"22aac134-735e-4367-9493-3bf486efea32","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","2017-06-06T15:43Z","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTQ51SpDwliJE=","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTUFdZVc5qgVQ=",NA,"2018-01-18","vegetation",-2.3,-29.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7291ad19-b77c-4567-af60-a6e65c34770a","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","2017-06-07T14:52Z","vOIarzMvGliaklg0KdNYHhYvHmy1htez+MX+VsYoX0w=","vOIarzMvGliaklg0KdNYHhYvHmy1hteznkXHXlzb3jg=",NA,"2018-01-18","vegetation",-4.1,-29.2,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ccecc6c4-6155-4d39-8f77-b7394a3ee1e1","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","2017-06-07T15:44Z","vOIarzMvGlggtSAtpZokAazdbIV1gXuSaipiyRxuVpk=","vOIarzMvGlggtSAtpZokAazdbIV1gXuS4Nj32owI8js=",NA,"2018-01-18","vegetation",-4.7,-28.9,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1bbd634a-c8d5-46a7-8ef1-b72930d05f53","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","2017-06-07T15:46Z","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOy3ZD6elNJ5DA=","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOytKty4iT0Z7M=",NA,"2018-01-18","vegetation",-4,-30,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a7f16979-52de-4a17-95f0-a73b754f88d9","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","2017-06-07T15:47Z","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2S/DZ1N1BBeM=","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2ocXug5bB/7Q=",NA,"2018-01-18","vegetation",-4.2,-29.3,"0",NA,1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
