individualID,domainID,taxonID,subsample1Height,scientificName,elevation,siteID,decimalLatitude,decimalLongitude,leafMassPerArea,ligninPercent,cellulosePercent,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,extractChlAConc,extractChlBConc,extractCarotConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,nitrogenPercent,carbonPercent,eventID,plotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,supportingStemIndividualID,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,vertUncert,nlcdClass,appMods,geometry,UTM_E,UTM_N,stemDiameter,height,maxCrownDiameter,ninetyCrownDiameter,growthForm,plantStatus,canopyPosition,shape,crown_size
NEON.PLA.D06.UKFS.00552,D06,FRAXI,13.4,Fraxinus sp.,292.1,UKFS,39.035201,-95.19441,74.2,17.54,27.77,0.376,2.861,2.563,7.51,2.02,1.72,0.411,0.215,35.9,78.2,17.6,56.4,17,2.51,48.15,vst_UKFS_2015,UKFS_043,NaN,61,11.1,256.2,NA,basePlot,39.035387,-95.194182,WGS84,15N,310086.881,4322994.32,0.18,Geo 7X (H-Star),0.21,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-95.1941823138699, 39.035386506485)",310076.101409493,4322991.672278621,26.649999999999995,16.700000000000003,9.42149722746258,7.147387866835452,single bole tree,Live,Partially shaded,NA,height
NEON.PLA.D06.UKFS.00828,D06,CEOC,16,Celtis occidentalis L.,288,UKFS,39.038044,-95.187901,47.1,16.21,17.77,0.409,3.069,4.313,9.41,2.6,2.27,0.53,0.144,83.4,73.3,8.7,51,17.4,2.68,46.18,vst_UKFS_2015,UKFS_044,NaN,39,11,47.1,NA,basePlot,39.038051,-95.188143,WGS84,15N,310616.731,4323277.404,0.23,GeoXH 6000,0.32,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-95.1881434563292, 39.0380505664599)",310624.7889718867,4323284.8919295585,33.97500000000001,13.433333333333332,9.74959011405476,7.7118907947618975,single bole tree,Live,Full sun,NA,height
NEON.PLA.D06.UKFS.00864,D06,JUNI,13.6,Juglans nigra L.,288,UKFS,39.038044,-95.187901,41.3,10.16,13.76,0.438,3.677,2.33,7.78,2.05,2.21,0.665,0.14,35.9,65.6,11.8,34,31,3.0250000000000004,48.495000000000005,vst_UKFS_2015,UKFS_044,NaN,41,19.4,85.9,NA,basePlot,39.038044,-95.187901,WGS84,15N,310637.663,4323276.202,0.18,GeoXH 6000,0.25,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-95.1879014375131, 39.0380442785566)",310657.01335118886,4323277.58905042,46.975,16.766666666666666,12.679508717999662,9.978269332488109,single bole tree,Live,Partially shaded,NA,height
NEON.PLA.D06.UKFS.00865,D06,QUMU,10.3,Quercus muehlenbergii Engelm.,288,UKFS,39.038044,-95.187901,61,17.99,20.87,0.353,2.3735,1.4325,8.59,2.53,2.03,0.40149999999999997,0.144,158.14999999999998,70.35,14.45,39.5,28,2.56,48.8,vst_UKFS_2015,UKFS_044,NaN,41,16.9,82.8,NA,basePlot,39.038044,-95.187901,WGS84,15N,310637.663,4323276.202,0.18,GeoXH 6000,0.25,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-95.1879014375131, 39.0380442785566)",310654.4297384522,4323278.3201316465,30.45000000000001,15.633333333333336,15.543241375135983,11.463503389805012,multi-bole tree,Live,Partially shaded,NA,height
NEON.PLA.D06.UKFS.02202,D06,CEOC,16.9,Celtis occidentalis L.,283.3,UKFS,39.036611,-95.192039,56.2,11.2,16.71,0.318,2.251,5.083,7.38,2.14,1.73,0.448,0.139,62.4,80.5,6.7,65.6,16.5,2.85,45.48,vst_UKFS_2015,UKFS_031,NaN,39,9.2,22.9,NA,basePlot,39.036619,-95.192262,WGS84,15N,310256.433,4323127.095,0.17,Geo 7X (H-Star),0.18,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-95.1922616738363, 39.0366189293392)",310260.0129403413,4323135.569905731,26.374999999999996,17.333333333333332,11.802140412823512,9.473295849681765,single bole tree,Live,Full sun,NA,height
NEON.PLA.D06.UKFS.02216,D06,JUNI,3,Juglans nigra L.,274.5,UKFS,39.037234,-95.205277,38.1,4.04,12.57,0.347,2.542,3.2,6.76,1.92,1.8,0.624,0.143,20.2,78.1,12.9,52.4,32.4,2.96,44.26,vst_UKFS_2018,UKFS_007,NaN,33,8.2,290.2,NA,basePlot,39.037145,-95.205165,WGS84,15N,309140.929,4323212.445,0.14,GeoXH 6000,0.2,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.2051650199071, 39.03714458286)",309133.2333572134,4323215.276445232,11.8,6.700000000000001,4.999999999999999,4.4,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D06.UKFS.02398,D06,CAOV2,12.8,Carya ovata (Mill.) K. Koch,283.3,UKFS,39.036611,-95.192039,64.1,20.28,25.11,0.333,1.782,3.753,7.27,2.09,1.67,0.836,0.174,1028.4,81.5,10.2,88.6,44.5,2.69,46.77,vst_UKFS_2015,UKFS_031,NaN,41,4.4,305.8,NA,basePlot,39.036611,-95.192039,WGS84,15N,310275.653,4323125.774,0.18,Geo 7X (H-Star),0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-95.1920393934527, 39.0366112066576)",310272.08431919647,4323128.34781377,27.274999999999995,18.300000000000004,11.8652060935568,6.937945272376778,single bole tree,Live,Full sun,NA,height
NEON.PLA.D06.UKFS.02399,D06,QUVE,13,Quercus velutina Lam.,283.3,UKFS,39.036611,-95.192039,81,17.21,20.3,0.298,1.463,1.312,7.28,1.97,1.59,0.436,0.131,309.1,83,6.1,63.2,25.4,2.3,50.23,vst_UKFS_2015,UKFS_031,NaN,41,4.7,338,NA,basePlot,39.036611,-95.192039,WGS84,15N,310275.653,4323125.774,0.18,Geo 7X (H-Star),0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-95.1920393934527, 39.0366112066576)",310273.8923490109,4323130.131764117,33.8,14.466666666666669,8.290009444709245,6.446781878040012,single bole tree,Live,Partially shaded,NA,height
NEON.PLA.D06.UKFS.02982,D06,ULAM,2.5,Ulmus americana L.,274.5,UKFS,39.037234,-95.205277,38.9,15.5,23.27,0.515,2.162,1.85,8.9,2.9,1.96,0.428,0.134,24.5,119.2,6.9,51.6,23.6,2.53,45.86,vst_UKFS_2018,UKFS_007,NaN,31,3.7,36.1,NA,basePlot,39.037147,-95.205388,WGS84,15N,309121.608,4323213.233,0.17,GeoXH 6000,0.23,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.2053883190834, 39.0371474589016)",309123.7880265222,4323216.22256257,6.800000000000001,4.1,4.4,3.4,liana,Live,NA,NA,measured
NEON.PLA.D06.UKFS.03401,D06,ULAM,6,Ulmus americana L.,319,UKFS,39.054507,-95.204735,40.9,15.1,20.84,0.433,2.264,1.694,6.03,1.83,1.35,0.449,0.114,37.9,96.7,6.7,37.5,24.8,2.22,46.83,vst_UKFS_2018,UKFS_005,NaN,31,3.8,21,NA,basePlot,39.05442,-95.204855,WGS84,15N,309214.292,4325129.123,0.21,Geo 7X (H-Star),0.19,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-95.2048547009005, 39.0544195200598)",309215.6537982083,4325132.67060562,9.000000000000002,4.7,4.243689613351967,2.924456167182232,small tree,Live,NA,NA,height
NEON.PLA.D06.UKFS.03402,D06,CAOV2,11.1,Carya ovata (Mill.) K. Koch,319,UKFS,39.054507,-95.204735,39.7,18.99,25.58,0.218,1.748,2.906,10.58,3.57,2.75,0.601,0.1535,1741.65,81.05000000000001,9.899999999999999,43.5,60.5,2.17,46.21,vst_UKFS_2018,UKFS_005,NaN,31,9.8,18,NA,basePlot,39.05442,-95.204855,WGS84,15N,309214.292,4325129.123,0.21,Geo 7X (H-Star),0.19,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-95.2048547009005, 39.0544195200598)",309217.3203665449,4325138.44335386,13.5,12.2,3.5999999999999996,1,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D06.UKFS.03403,D06,QURU,11.9,Quercus rubra L.,319,UKFS,39.054507,-95.204735,38.9,17.9,17.97,0.182,1.318,0.878,7.93,2.6,1.63,0.309,0.133,867.4,77.9,7.8,39.9,35.8,2.45,48.88,vst_UKFS_2018,UKFS_005,NaN,31,10.5,6,NA,basePlot,39.05442,-95.204855,WGS84,15N,309214.292,4325129.123,0.21,Geo 7X (H-Star),0.19,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-95.2048547009005, 39.0544195200598)",309215.38954886433,4325139.565479901,22.6,14.1,9.000000000000002,6.4,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D06.UKFS.03405,D06,CAOV2,4,Carya ovata (Mill.) K. Koch,280.8,UKFS,39.033692,-95.18991,40.5,17.86,27.26,0.201,1.233,4.137,11.74,3.9,2.6,0.55,0.158,216.4,103.2,8.8,96.8,38.7,2.57,46.19,vst_UKFS_2016,UKFS_008,NaN,31,11,38.8,NA,basePlot,39.033605,-95.190024,WGS84,15N,310442.103,4322787.905,0.12,GeoXH 6000,0.19,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.1900236180299, 39.0336049135361)",310448.995641925,4322796.477717615,7.900000000000002,4.1,4.4,3.0000000000000004,small tree,Live,NA,NA,measured
NEON.PLA.D06.UKFS.03591,D06,ULAM,10.2,Ulmus americana L.,310.7,UKFS,39.037624,-95.196958,56,8.66,16.77,0.336,1.466,2.4,7.87,2.46,1.5,0.426,0.136,89.1,94.2,7.7,70.4,25.6,2.59,44.75,vst_UKFS_2018,UKFS_001,NaN,31,16.2,12.4,NA,basePlot,39.037535,-95.197073,WGS84,15N,309842.397,4323238.771,0.12,GeoXH 6000,0.15,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-95.1970732474843, 39.0375345472259)",309845.8757123001,4323254.593090909,20.100000000000005,13.7,6.999999999999999,3.5,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D06.UKFS.03592,D06,CAOV2,14.3,Carya ovata (Mill.) K. Koch,310.7,UKFS,39.037624,-95.196958,57.7,11.76,18.62,0.187,1.251,3.303,8.28,2.48,2.32,0.322,0.147,367.7,69.1,5.7,70.3,49.5,2.32,45.94,vst_UKFS_2018,UKFS_001,NaN,31,10.8,29.3,NA,basePlot,39.037535,-95.197073,WGS84,15N,309842.397,4323238.771,0.12,GeoXH 6000,0.15,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-95.1970732474843, 39.0375345472259)",309847.68233047886,4323248.189348142,41.10000000000001,18.300000000000004,11.7,7.599999999999998,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D06.UKFS.03593,D06,JUNI,15.5,Juglans nigra L.,310.7,UKFS,39.037624,-95.196958,57.2,11.14,11.84,0.191,2.024,1.7,6.96,2.06,1.92,0.358,0.132,20.9,76.8,6.2,44.8,22.7,2.89,48.48,vst_UKFS_2018,UKFS_001,NaN,31,10.5,46.5,NA,basePlot,39.037535,-95.197073,WGS84,15N,309842.397,4323238.771,0.12,GeoXH 6000,0.15,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-95.1970732474843, 39.0375345472259)",309850.01343089563,4323245.998723044,60.39999999999999,20.5,19.999999999999996,10.299999999999999,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D06.UKFS.03594,D06,ULAM,4.7,Ulmus americana L.,315.6,UKFS,39.052686,-95.185981,63.6,13.64,18.75,0.28,2.031,2.127,5.47,1.52,1.3,0.501,0.078,19.1,73,5.1,57.1,20.4,1.46,46.04,vst_UKFS_2018,UKFS_010,NaN,31,6,83,NA,basePlot,39.052596,-95.186097,WGS84,15N,310832.69,4324887.479,0.1,Geo 7X (H-Star),0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.1860969841381, 39.0525956033157)",310838.64527690987,4324888.21021606,23,10.5,6,5.4,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D06.UKFS.03595,D06,JUNI,4.5,Juglans nigra L.,315.6,UKFS,39.052686,-95.185981,53.3,13.29,13.94,0.2575,3.0475000000000003,3.566,6.41,1.84,1.73,0.6985,0.11499999999999999,24.95,61.699999999999996,9.35,38.35,27.25,2.34,47.37,vst_UKFS_2018,UKFS_010,NaN,41,9.5,58.1,NA,basePlot,39.052686,-95.185981,WGS84,15N,310842.962,4324897.223,0.11,Geo 7X (H-Star),0.13,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.1859810634261, 39.0526855696466)",310851.0272310325,4324902.24316418,20.5,19.800000000000004,6.599999999999999,4.8,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D06.UKFS.03596,D06,QUMU,6.2,Quercus muehlenbergii Engelm.,315.6,UKFS,39.052686,-95.185981,69,18.04,19.134999999999998,0.253,1.481,1.189,7.47,1.95,1.75,0.382,0.126,67.9,70.7,9.8,45.3,32.1,2.37,52.15,vst_UKFS_2018,UKFS_010,NaN,31,7.3,19.4,NA,basePlot,39.052596,-95.186097,WGS84,15N,310832.69,4324887.479,0.1,Geo 7X (H-Star),0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.1860969841381, 39.0525956033157)",310835.1147762628,4324894.364525403,18.499999999999996,9.600000000000001,7.400000000000001,6.999999999999999,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D06.UKFS.03599,D06,MAPO,3.2,Maclura pomifera (Raf.) C.K. Schneid.,321.4,UKFS,39.043184,-95.202722,79.4,7.95,16.86,0.389,2.622,4.25,7.19,1.88,1.89,0.522,0.152,40.6,83.7,5.4,48.9,17.4,2.89,45.08,vst_UKFS_2018,UKFS_004,1,31,5,98.5,NA,basePlot,39.043095,-95.20284,WGS84,15N,309358.217,4323868.011,0.1,GeoXH 6000,0.11,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-95.2028396163568, 39.0430951306476)",309363.1620793168,4323867.271952944,43.20000000000001,9.500000000000002,19.200000000000003,19.200000000000003,multi-bole tree,Live,Full sun,NA,measured
NEON.PLA.D06.UKFS.03600,D06,QUMU,5.5,Quercus muehlenbergii Engelm.,274.5,UKFS,39.037234,-95.205277,54.9,10.5,16.12,0.311,2.008,1.987,10.13,3.02,2.27,0.523,0.183,27.3,98.5,15.3,61,26.6,2.96,48.82,vst_UKFS_2018,UKFS_007,NaN,31,5.2,88.2,NA,basePlot,39.037147,-95.205388,WGS84,15N,309121.608,4323213.233,0.17,GeoXH 6000,0.23,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.2053883190834, 39.0371474589016)",309126.8054341139,4323213.396335947,8.599999999999998,6,7.582310672414267,5.292496828217623,small tree,Live,NA,NA,height
NEON.PLA.D06.UKFS.03601,D06,CECA4,5.6,Cercis canadensis L.,319.7,UKFS,39.033806,-95.198575,62.6,10.274999999999999,15.59,0.309,1.779,1.237,9.09,3,2.13,0.231,0.139,24.7,76.5,6.9,29.8,26.9,2.7,49.47,vst_UKFS_2018,UKFS_006,NaN,31,5.5,20.6,NA,basePlot,39.033717,-95.198691,WGS84,15N,309692.158,4322818.422,0.1,GeoXH 6000,0.12,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.1986905554991, 39.0337167486061)",309694.0931290662,4322823.570327447,15.699999999999998,7.300000000000001,7.2,4.7,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D06.UKFS.03603,D06,JUNI,4.2,Juglans nigra L.,319.7,UKFS,39.033806,-95.198575,54.9,8.21,14.44,0.232,2.519,2.153,9.1,2.86,2.64,0.595,0.138,94.4,97.5,12.1,60.9,31.2,2.82,47.71,vst_UKFS_2018,UKFS_006,NaN,31,12,35.8,NA,basePlot,39.033717,-95.198691,WGS84,15N,309692.158,4322818.422,0.1,GeoXH 6000,0.12,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-95.1986905554991, 39.0337167486061)",309699.1774920998,4322828.1547658285,15.499999999999998,8.2,8.5,7.300000000000001,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.GRSM.00369,D07,QUMO4,7.7,Quercus montana Willd.,655,GRSM,35.686508,-83.506607,61.3,9.16,17.91,0.145,0.922,0.438,4.7,2.21,0.86,0.125,0.118,595.8,46.2,2.6,61.5,11.7,2,45.5,vst_GRSM_2015,GRSM_059,2,39,11.1,64.7,NA,basePlot,35.686511,-83.506836,WGS84,17N,273150.733,3952074.9,0.23,GeoXH 6000,0.38,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5068358083333, 35.6865112402556)",273160.7683163012,3952079.6436722833,27.466666666666676,17.049999999999997,6.824276281642909,5.105977089565789,single bole tree,Live,NA,NA,height
NEON.PLA.D07.GRSM.00731,D07,LITU,23.3,Liriodendron tulipifera L.,551.3,GRSM,35.691948,-83.505433,53.1,11.6,13.5,0.171,1.118,1.015,4.84,3.29,0.47,0.241,0.186,322.7,54.8,10.3,12.9,14.5,2.3,45.1,vst_GRSM_2015,GRSM_058,4,43,6.3,199,NA,basePlot,35.691963,-83.505223,WGS84,17N,273312.134,3952675.972,0.23,GeoXH 6000,0.25,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.505223143235, 35.6919626758425)",273310.0829206269,3952670.0152329737,44.86666666666667,33.3,9.602920718178458,7.42481469565577,single bole tree,Live,NA,NA,height
NEON.PLA.D07.GRSM.00745,D07,LITU,25.6,Liriodendron tulipifera L.,551.3,GRSM,35.691948,-83.505433,57.5,9.81,12.16,0.094,0.423,0.33,5.39,3.33,0.79,0.142,0.131,313.6,98.1,1.2,65.3,9.8,2.9,46.6,vst_GRSM_2015,GRSM_058,3,43,15,244.3,NA,basePlot,35.691963,-83.505223,WGS84,17N,273312.134,3952675.972,0.23,GeoXH 6000,0.25,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.505223143235, 35.6919626758425)",273298.6178446802,3952669.4671137314,52.19999999999999,34.99999999999999,9.968081278115623,7.729249811254683,single bole tree,Live,NA,NA,height
NEON.PLA.D07.GRSM.01620,D07,HALES,15,Halesia sp.,624.4,GRSM,35.685524,-83.502249,19.3,8.09,10.85,0.134,1.058,0.48,2.65,2.78,0.07,0.154,0.15,138.9,60.7,5.9,61.8,22.2,1.4,46.4,vst_GRSM_2015,GRSM_055,2,41,16,125.3,NA,basePlot,35.685524,-83.502249,WGS84,17N,273563.133,3951954.763,0.14,Geo 7X (H-Star),0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5022485938111, 35.6855238590335)",273576.1912014413,3951945.5172780096,30.33333333333333,16.55,6.464100263036502,4.80770009628498,single bole tree,Live,Full sun,NA,height
NEON.PLA.D07.GRSM.01901,D07,ACRU,8,Acer rubrum L.,639.1,GRSM,35.686007,-83.503986,43.7,7.56,14.08,0.124,0.732,0.369,6.06,4.39,0.54,0.119,0.132,378.5,55.1,4.4,51.6,23.2,1.6,46.4,vst_GRSM_2015,GRSM_060,2,43,10.6,321.2,NA,basePlot,35.686028,-83.503753,WGS84,17N,273428.393,3952014.118,0.23,Geo 7X (H-Star),0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5037529865157, 35.6860275668787)",273421.7509995995,3952022.378982428,15.799999999999997,10.1,5.368656976665912,4.000849491352405,single bole tree,Live,Full sun,NA,height
NEON.PLA.D07.GRSM.01924,D07,LITU,27.6,Liriodendron tulipifera L.,624.4,GRSM,35.685524,-83.502249,45.9,8.17,17.59,0.159,1.38,1.762,4.24,2.69,0.63,0.369,0.186,280.5,50.5,9.4,32.6,17.3,2.4,43.6,vst_GRSM_2015,GRSM_055,2,41,19,87.6,NA,basePlot,35.685524,-83.502249,WGS84,17N,273563.133,3951954.763,0.14,Geo 7X (H-Star),0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5022485938111, 35.6855238590335)",273582.11633377185,3951955.5586374206,31.699999999999996,23.500000000000004,7.395005239815913,5.604227037807152,single bole tree,Live,Full sun,NA,height
NEON.PLA.D07.GRSM.02305,D07,ACRU,19.1,Acer rubrum L.,527.1,GRSM,35.678899,-83.645322,84.5,7.91,8.74,0.129,0.619,0.35,4.12,1.84,0.82,0.137,0.127,434.3,46.6,5.2,50.5,15,1.5,47.2,vst_GRSM_2015,GRSM_006,1,31,17.3,38.8,NA,basePlot,35.678828,-83.64544,WGS84,17N,260582.374,3951551.769,0.19,GeoXH 6000,0.23,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-83.6454398166203, 35.6788282500921)",260593.21424593663,3951565.251546793,31.199999999999996,20.200000000000003,10.699999999999998,6,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.GRSM.02579,D07,QUMO4,25,Quercus montana Willd.,842.1,GRSM,35.670878,-83.489979,69.9,11.04,17.2,0.123,0.877,0.484,5,4.59,0.04,0.196,0.162,798.4,62,7,71.4,16.8,2,45.8,vst_GRSM_2015,GRSM_009,4,49,9.6,99.9,NA,basePlot,35.67097,-83.490087,WGS84,17N,274622.932,3950312.12,0.15,GeoXH 6000,0.17,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-83.4900871636102, 35.6709699066579)",274632.3890495311,3950310.4694806375,49.500000000000014,27.400000000000002,12,11.000000000000002,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.GRSM.02637,D07,ACRU,21,Acer rubrum L.,893.9,GRSM,35.676611,-83.474556,63.4,6.67,11.83,0.17,0.942,0.322,4.3,1.49,1.13,0.149,0.171,217.9,79.5,10.2,0.2,26.2,1.6,45.9,vst_GRSM_2015,GRSM_003,4,31,19.8,24.2,NA,basePlot,35.676533,-83.474676,WGS84,17N,276033.627,3950894.021,0.29,GeoXH 6000,0.43,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-83.4746760052354, 35.6765329136513)",276041.74347607006,3950912.0809783004,36.900000000000006,25.399999999999995,12.2,6.700000000000001,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.GRSM.02661,D07,HALES,19.5,Halesia sp.,893.9,GRSM,35.676611,-83.474556,54.1,9.02,9.64,0.17,0.989,0.191,3.94,3.27,0.14,0.127,0.179,65.8,39.7,6.3,43.5,11.5,2.1,47.4,vst_GRSM_2015,GRSM_003,3,31,14.7,49.7,NA,basePlot,35.676533,-83.474676,WGS84,17N,276033.627,3950894.021,0.29,GeoXH 6000,0.43,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-83.4746760052354, 35.6765329136513)",276044.8382244465,3950903.528809759,33.8,20.100000000000005,11.000000000000002,6.9,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.GRSM.02760,D07,LITU,31.1,Liriodendron tulipifera L.,510.6,GRSM,35.669838,-83.526031,52.5,11.26,14.29,0.174,0.973,1.375,3.59,1.71,0.85,0.299,0.186,269.4,184.1,7.6,63.8,22.2,2.3,44.3,vst_GRSM_2015,GRSM_010,2,49,10.1,100.9,NA,basePlot,35.66992,-83.526134,WGS84,17N,271356.686,3950279.021,0.22,GeoXH 6000,0.31,deciduousForest,cfc|cdw|dhp|hbp|vst,"c(-83.526133829234, 35.6699202562567)",271366.6037829982,3950277.111136026,38.699999999999996,34.099999999999994,8.599999999999998,7.499999999999999,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.GRSM.02771,D07,ABIES,5.5,Abies sp.,1791.1,GRSM,35.589784,-83.47552,158.2,8.19,9.92,0.117,0.368,0.119,2.93,1.82,0.25,0.049,0.099,106.9,38,0.4,38.5,14.2,1.2,46.6,vst_GRSM_2015,GRSM_025,1,31,2.2,26.9,NA,basePlot,35.589688,-83.475627,WGS84,17N,275704.898,3941261.55,0.2,GeoXH 6000,0.26,evergreenForest,cdw|dhp|hbp|vst,"c(-83.4756265861515, 35.5896884731617)",275705.8933563605,3941263.511954565,12.599999999999996,9.000000000000002,4.9,4.1,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.GRSM.02877,D07,PIRU,8.2,Picea rubens Sarg.,1791.1,GRSM,35.589784,-83.47552,352.7,11.61,12.87,0.077,0.376,0.055,1.83,1.26,0.06,0.047,0.074,83.9,94.9,1.4,38.5,9.8,0.9,44.9,vst_GRSM_2015,GRSM_025,2,31,13.9,33.6,NA,basePlot,35.589688,-83.475627,WGS84,17N,275704.898,3941261.55,0.2,GeoXH 6000,0.26,evergreenForest,cdw|dhp|hbp|vst,"c(-83.4756265861515, 35.5896884731617)",275712.59014253446,3941273.127605246,18.7,6.999999999999999,5.6,5.5,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.GRSM.02983,D07,ABIES,6,Abies sp.,1777.6,GRSM,35.593015,-83.474662,173.9,8.8,9.87,0.11,0.428,0.239,3.29,0.67,0.86,0.059,0.102,230.1,45.4,1.4,67.7,22.4,1.1,46.9,vst_GRSM_2015,GRSM_016,3,49,7.2,117.8,NA,basePlot,35.593106,-83.474775,WGS84,17N,275791.599,3941638.789,0.29,GeoXH 6000,0.53,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-83.4747750817374, 35.5931063368371)",275797.9679830215,3941635.4310161895,11.600000000000001,7.1000000000000005,5.4,4.5,single bole tree,Live,Mostly shaded,NA,measured
NEON.PLA.D07.GRSM.03282,D07,OXYDE,14.1,Oxydendrum sp.,695.8,GRSM,35.67043,-83.587373,41.1,6.38,12.97,0.187,0.784,0.51,1.46,0.67,0.34,0.13,0.148,620.2,48.8,3.7,64.8,15.4,1.9,43.9,vst_GRSM_2015,GRSM_002,3,41,5.2,19.2,NA,basePlot,35.67043,-83.587373,WGS84,17N,265814.11,3950479.982,0.24,GeoXH 6000,0.37,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-83.5873734215201, 35.6704304490985)",265815.82010656304,3950484.892757125,16.199999999999996,9.800000000000002,3.2,2.9,single bole tree,Live,Partially shaded,NA,measured
NEON.PLA.D07.GRSM.03322,D07,QUMO4,18.2,Quercus montana Willd.,657.2,GRSM,35.68687,-83.513991,68.6,9.21,18.41,0.124,0.824,0.232,4.57,1.99,0.84,0.137,0.154,846.9,45.8,4.7,61.7,15.3,2.1,45.7,vst_GRSM_2015,GRSM_007,4,41,3.9,213.9,NA,basePlot,35.68687,-83.513991,WGS84,17N,272504.121,3952131.298,0.26,Geo 7X (H-Star),0.45,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-83.5139911007144, 35.6868702903567)",272501.94579407497,3952128.060952088,35.4,24.599999999999998,10.299999999999999,6,single bole tree,Live,Full sun,NA,measured
NEON.PLA.D07.GRSM.03339,D07,ACRU,14.7,Acer rubrum L.,657.2,GRSM,35.68687,-83.513991,79,7.83,9.73,0.116,0.589,0.489,4.47,2.86,0.61,0.177,0.126,1141.9,50.5,8,45.3,24.3,1.2,45.9,vst_GRSM_2015,GRSM_007,4,41,7.8,91.4,NA,basePlot,35.68687,-83.513991,WGS84,17N,272504.121,3952131.298,0.26,Geo 7X (H-Star),0.45,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-83.5139911007144, 35.6868702903567)",272511.91867162025,3952131.1074290103,25.700000000000003,20.7,7.999999999999998,6.700000000000001,single bole tree,Live,Partially shaded,NA,measured
